Customer Id,Artist Name,Artist Reputation,Height,Width,Weight,Material,Price Of Sculpture,Base Shipping Price,International,Express Shipment,Installation Included,Transport,Fragile,Customer Information,Remote Location,Scheduled Date,Delivery Date,Customer Location,Cost
fffe3800350038003500,Rashida Schuch,0.26,12.0,7.0,609.0,Clay,3.92,18.6,Yes,Yes,No,Airways,Yes,Working Class,No,03/23/16,03/27/16,DPO AA 83318,173.74
fffe3400390034003100,James Jares,0.26,28.0,16.0,1626745.0,Stone,4480.78,82.99,Yes,No,No,Roadways,No,Wealthy,Yes,05/07/19,05/10/19,"West Lisa, SD 19132",-14524.63
fffe3800380037003900,Patricia Johns,0.68,18.0,9.0,60774.0,Marble,323.71,77.3,No,Yes,Yes,Airways,No,Working Class,No,12/29/18,12/26/18,"Duranshire, ND 11776",3230.58
fffe3500320033003100,Reynalda Knight,0.85,16.0,8.0,1179.0,Clay,11.98,19.19,No,Yes,Yes,Airways,Yes,Wealthy,,07/16/15,07/16/15,APO AE 98627,695.55
fffe3300330037003300,Annette Williams,0.3,9.0,4.0,572.0,Brass,6.29,13.85,No,Yes,Yes,,No,Working Class,No,01/12/19,01/08/19,"Brettland, GA 83007",216.11
fffe3300320031003700,Stanley Jolicoeur,0.59,23.0,11.0,476719.0,Marble,2694.37,40.36,No,No,No,Roadways,No,Working Class,No,11/25/15,11/25/15,"Sandrafort, MD 13174",6006.01
fffe3900370036003400,Fay Melius,0.57,30.0,15.0,2126.0,Aluminium,7.31,15.02,No,No,No,Roadways,No,Working Class,Yes,08/24/15,08/20/15,APO AE 24059,435.51
fffe3200370039003000,James Carrier,0.44,47.0,21.0,71740.0,Bronze,178.66,77.23,Yes,No,No,,No,Working Class,,07/08/16,07/06/16,"New Thomasville, LA 58115",1182.48
fffe3600370031003000,Anthony Steele,0.53,34.0,12.0,46722.0,Brass,249.69,48.05,No,Yes,No,Roadways,No,Wealthy,No,03/01/18,03/04/18,"Lake Jerome, RI 72141",1601.67
fffe3200360034003900,Diane Gilbert,0.2,3.0,2.0,,,4.69,18.32,No,No,No,Waterways,No,Working Class,No,08/20/19,08/17/19,"West Danielle, MT 73180",128.34
fffe3300370036003100,Anita Moyer,,32.0,15.0,,Wood,3.43,20.06,No,No,No,,No,Working Class,No,06/24/19,06/24/19,"Youngfurt, NE 56777",135.77
fffe3800310032003600,Jose Brown,0.13,22.0,8.0,327.0,Aluminium,3.02,13.33,Yes,No,No,Waterways,No,Working Class,No,02/05/15,02/07/15,"Lake Lindamouth, OR 47137",112.69
fffe3300340038003100,Edward Fitzpatrick,0.02,60.0,20.0,55775.0,,154.47,94.62,No,No,No,,Yes,Wealthy,No,02/13/15,02/13/15,"Kathyfort, AL 80487",646.32
fffe3500360030003600,Stephanie Smith,,33.0,8.0,768259.0,Stone,1043.13,46.68,No,Yes,No,Airways,No,Wealthy,,07/20/18,07/21/18,"Stephenborough, RI 05384",4989.85
fffe3500360037003300,Latoria Woods,0.7,16.0,7.0,1046.0,Clay,6.65,15.85,Yes,Yes,No,,Yes,Working Class,,09/08/17,09/08/17,"Howardfurt, NM 80721",507.48
fffe3500330032003000,Gordon Iser,0.8,14.0,8.0,2042.0,Bronze,14.41,13.71,No,Yes,Yes,,No,Wealthy,,02/07/17,02/04/17,"Trujilloview, ID 11850",495.77
fffe3200380037003400,Joe Contreras,0.18,11.0,7.0,,Brass,6.26,17.66,Yes,No,No,Waterways,No,Working Class,No,07/08/15,07/12/15,FPO AE 84384,-157.55
fffe3100390031003900,James Hayes,,21.0,13.0,1172.0,Aluminium,6.53,23.07,No,No,No,,No,Working Class,No,02/12/19,02/12/19,"West Johnmouth, GA 81626",287.81
fffe3200310036003100,Jennifer Kubiszewski,0.98,,6.0,1340.0,,7.79,19.64,Yes,No,No,,Yes,Working Class,No,06/11/16,06/10/16,"New Robertfurt, MI 75887",1456.53
fffe3500330035003700,Gregory Payne,0.34,3.0,2.0,,Bronze,6.75,16.45,No,Yes,No,Airways,No,Wealthy,Yes,01/06/15,01/04/15,"East Markview, NY 64345",199.74
fffe3700320039003500,Joshua Wolf,0.03,40.0,25.0,7454.0,Aluminium,18.78,96.62,No,Yes,No,Airways,No,Working Class,No,07/14/16,07/11/16,"Lake Angelica, NE 75131",461.16
fffe3700380039003400,Paul Oliver,0.11,10.0,4.0,299.0,Clay,3.54,11.5,No,No,Yes,Airways,Yes,Working Class,No,10/12/18,10/16/18,"Port Laurenborough, RI 75530",113.19
fffe3700320039003000,Dwayne Callaway,0.59,42.0,21.0,187059.0,Brass,654.71,45.19,No,Yes,No,Roadways,No,Working Class,Yes,01/19/17,01/19/17,"New Lisa, MS 43115",12518.59
fffe3400380033003700,James Apodaca,0.8,,12.0,,,2542.23,88.28,Yes,Yes,No,,No,Wealthy,No,04/12/19,04/13/19,"Martinshire, SD 61682",17153.17
fffe3600340038003900,Cristina Ward,0.81,13.0,8.0,4362.0,Brass,20.78,21.83,Yes,No,No,Airways,No,Working Class,,07/14/16,07/12/16,"Philipstad, SC 10577",624.45
fffe3700330030003200,Ann Chang,0.48,24.0,14.0,513.0,Wood,6.16,24.59,No,No,Yes,Roadways,No,Working Class,Yes,12/06/16,12/06/16,"Hendersonberg, DE 11319",382.2
fffe380033003100,Ricky Mclean,0.58,16.0,6.0,660.0,Clay,5.5,14.15,No,No,Yes,,Yes,Working Class,No,06/05/17,06/05/17,"Brownfurt, NC 96587",273.5
fffe3200380035003900,Erick Mcgee,0.06,10.0,,11888.0,Stone,10.7,40.28,Yes,No,No,Waterways,No,Working Class,No,06/04/15,06/08/15,"Lake Travis, WI 06754",261.17
fffe3900350031003600,Frank Acosta,0.86,23.0,10.0,1047.0,Aluminium,3.51,14.03,Yes,No,No,Roadways,No,Working Class,No,06/19/18,06/19/18,"Stevenborough, TX 46934",495.89
fffe3700380032003400,Kenneth Cullen,0.33,32.0,16.0,774.0,Wood,3.42,16.64,No,No,No,Waterways,No,Working Class,No,12/29/18,12/28/18,"West Veronica, AZ 86175",172.53
fffe3900340035003800,Mildred Johnston,0.6,15.0,7.0,329.0,Aluminium,5.1,15.44,No,No,No,Roadways,No,Working Class,Yes,04/11/18,04/12/18,"Stewartstad, PA 18312",-248.06
fffe3100390036003500,Rose Dupree,0.18,15.0,7.0,180.0,Wood,3.75,24.08,No,No,No,Waterways,No,Working Class,No,02/12/17,02/12/17,"East Baileymouth, MS 99377",-152.62
fffe3200360030003100,Frank Ferguson,0.72,19.0,9.0,1138.0,,7.67,13.58,Yes,No,No,,No,Working Class,No,09/06/18,09/07/18,"Lake Dawnborough, IN 51291",459.61
fffe3400320039003100,Kathleen Ellis,0.33,6.0,5.0,155.0,,4.88,19.66,No,No,No,Waterways,Yes,Working Class,No,08/23/15,08/27/15,"New Margaretfort, WA 92862",149.09
fffe3600370037003200,Christine Pinheiro,0.22,3.0,2.0,23.0,Bronze,3.32,23.36,Yes,No,Yes,Waterways,No,Working Class,No,06/21/17,06/21/17,"Lake Jessica, GA 79548",174.99
fffe3700330035003200,Colin Hopkins,0.91,6.0,4.0,2718.0,Marble,30.13,21.54,Yes,Yes,No,Airways,No,Wealthy,No,03/02/19,03/05/19,"Morgantown, NC 23658",631.84
fffe3200300036003500,Esther Dewberry,0.54,28.0,14.0,29873.0,Bronze,17.14,82.1,No,No,No,Roadways,No,Working Class,,09/09/18,09/13/18,"Johnsontown, LA 01269",1053.9
fffe3900350031003900,Tamara Terrio,0.33,17.0,8.0,3473.0,Bronze,6.1,10.55,No,No,No,Roadways,No,Working Class,No,06/07/16,06/07/16,"East Bobby, NV 34502",170.9
fffe3600340039003300,Tyler Sledge,0.63,14.0,,1958.0,Bronze,6.85,18.74,No,No,Yes,,No,Working Class,No,01/27/16,01/29/16,"Rebeccaton, PA 95562",376.3
fffe3500350039003600,Diane Marotta,,16.0,8.0,95312.0,Stone,828.04,77.56,No,No,No,Roadways,No,Working Class,No,10/18/18,10/21/18,"Karenfurt, MS 61152",41778.68
fffe3200300030003200,Chery Reed,0.16,21.0,13.0,2461.0,Clay,3.18,12.81,No,Yes,No,Roadways,Yes,Working Class,No,03/11/19,03/09/19,"North Richard, IN 50207",180.08
fffe3800330032003900,Arnold Reel,0.0,6.0,4.0,108.0,Clay,3.98,19.76,Yes,No,No,Waterways,Yes,Working Class,Yes,08/27/18,08/23/18,"Lisaville, ND 43925",-160.1
fffe3700360030003600,Thomas Slowinski,0.57,13.0,6.0,2682.0,Brass,17.01,20.76,Yes,Yes,No,Airways,No,Working Class,Yes,11/19/18,11/19/18,"West Susanhaven, NM 69793",386.78
fffe3700360038003100,Jessica Williams,0.32,14.0,6.0,90.0,Wood,5.21,16.0,No,No,No,Roadways,No,Working Class,No,06/23/19,06/22/19,DPO AA 99189,151.07
fffe3800320032003700,Brad Strom,0.68,24.0,9.0,2462.0,Clay,7.14,22.22,Yes,No,No,Waterways,Yes,Working Class,No,12/23/16,12/22/16,"Freemanfurt, OK 89459",629.22
fffe3100380035003400,Daniel Ketter,,41.0,,850.0,Wood,7.0,14.42,No,No,Yes,,No,Working Class,No,11/12/16,11/11/16,"East Tannerville, ND 71553",826.5
fffe330039003700,William Greenwood,0.42,20.0,11.0,265328.0,,442.6,51.01,No,No,No,Waterways,No,Working Class,No,04/27/16,04/28/16,"Loganstad, IL 52098",1719.76
fffe3700350039003600,James Cowley,0.83,20.0,9.0,435811.0,Stone,293.35,87.29,No,Yes,Yes,Roadways,No,Wealthy,Yes,08/02/19,08/06/19,"New Royfort, GA 62071",6625.75
fffe3900390036003500,Traci Dishman,0.56,47.0,15.0,7929007.0,Stone,34009.33,59.66,No,No,Yes,Roadways,No,Working Class,Yes,10/11/18,10/11/18,"New Markhaven, KS 89399",157304.93
fffe3900380039003900,Mary Cohen,0.66,8.0,4.0,92.0,Aluminium,6.91,10.71,No,Yes,No,Airways,No,Wealthy,Yes,09/21/15,09/17/15,FPO AP 35358,-304.57
fffe3900340034003600,Matthew Jaeger,0.39,32.0,13.0,731099.0,Marble,1707.26,90.63,No,No,Yes,Waterways,No,Working Class,No,03/29/17,03/31/17,"Lake Katrinaview, CO 66817",-2595.64
fffe3700380037003100,James Mcchesney,0.16,10.0,4.0,185.0,Aluminium,3.24,18.13,No,No,No,Waterways,No,Wealthy,No,09/10/18,09/09/18,"Lake Scott, AR 29736",145.72
fffe3100360031003100,Cynthia Gallegos,0.03,7.0,,2168.0,Marble,4.65,17.06,No,No,No,,No,Working Class,No,12/17/16,12/18/16,"South Melissa, NY 33916",-171.15
fffe3900390037003900,Carmen Newsom,0.66,6.0,5.0,141.0,Clay,5.45,19.73,No,Yes,No,Airways,Yes,Wealthy,No,10/23/16,10/27/16,"Tonyton, WV 85348",265.14
fffe3300300035003900,Larry Curran,0.47,19.0,8.0,269.0,Wood,4.95,24.8,No,No,No,Waterways,No,Working Class,No,12/13/16,12/17/16,"South Calvinton, ID 10088",230.09
fffe3200390035003600,Ruth Hensley,0.2,41.0,7.0,24769.0,Brass,21.97,81.7,Yes,No,Yes,Airways,No,Wealthy,No,02/26/16,02/29/16,"Wrightburgh, MT 72373",816.92
fffe3600320036003800,Mary Gore,0.14,9.0,4.0,2921.0,Marble,9.33,11.97,No,No,No,Airways,No,Working Class,No,07/10/16,07/14/16,"Lake Ashleyfort, VA 54597",165.65
fffe3200380031003000,Terry Lopez,0.66,42.0,29.0,44587296.0,Stone,114355.43,97.53,Yes,No,Yes,Roadways,No,Working Class,No,02/07/15,02/07/15,"Lake Angelaland, RI 66444",486211.79
fffe3900380033003400,Geneva Freeman,0.41,6.0,5.0,61.0,Aluminium,3.66,23.27,Yes,Yes,Yes,Airways,No,Wealthy,Yes,09/08/18,09/08/18,"West Davidborough, MA 58276",249.01
fffe3500310037003200,Heather Vigor,,8.0,4.0,6590.0,,22.28,91.62,Yes,No,No,Waterways,No,Wealthy,No,02/11/15,02/10/15,"Poolechester, CA 97426",1280.01
fffe3500360038003500,Christopher Clark,0.63,31.0,22.0,8691641.0,Stone,38784.21,67.18,No,No,Yes,,No,Working Class,Yes,09/18/15,09/22/15,DPO AA 15246,132430.24
fffe3900370031003900,Sharon Stunkard,0.6,9.0,5.0,58.0,Aluminium,5.22,22.94,No,No,No,Waterways,No,Working Class,No,12/19/16,12/16/16,"Duncanside, KY 66834",283.6
fffe3600340036003100,Teresa Muraski,0.18,20.0,7.0,6049.0,Brass,9.87,79.53,Yes,Yes,Yes,,No,Wealthy,No,10/11/16,10/13/16,"East Jasonmouth, VT 43931",614.05
fffe3200330035003800,Daniel Ward,0.82,33.0,16.0,43884.0,Bronze,171.41,40.28,Yes,No,No,Waterways,No,Wealthy,No,02/25/17,02/23/17,"Sullivanview, ID 19925",1769.24
fffe3500300035003700,Martin Rundlett,0.26,4.0,3.0,36.0,Bronze,3.96,23.02,No,No,Yes,Airways,No,Working Class,No,12/13/16,12/13/16,"West Douglas, NH 97815",174.98
fffe3600320038003400,Cecil Gelles,0.29,29.0,18.0,27571.0,Bronze,64.47,63.86,No,Yes,No,Airways,No,Working Class,No,04/14/17,04/10/17,"Kellyfurt, MD 54989",964.7
fffe3400370035003700,Sonny Hull,0.09,29.0,9.0,440.0,Aluminium,5.16,22.32,No,No,Yes,Roadways,No,Working Class,No,05/26/19,05/22/19,DPO AP 59394,182.18
fffe380033003500,Clara Dyer,0.81,10.0,,225.0,Clay,4.43,21.2,Yes,Yes,No,Airways,Yes,Working Class,No,07/11/17,07/11/17,"Port Johnshire, WV 56288",403.92
fffe3700370031003300,Yvette Garner,0.11,21.0,7.0,827.0,Aluminium,6.18,22.22,No,No,Yes,Roadways,No,Working Class,Yes,08/26/17,08/25/17,"Rothburgh, GA 33751",183.08
fffe3600300033003100,Melissa Arriaga,0.52,6.0,5.0,5741.0,Stone,30.53,81.56,Yes,No,No,Waterways,No,Working Class,No,01/15/18,01/19/18,"Cynthiafurt, KY 08897",-661.2
fffe350034003900,Daniel Campbell,0.6,34.0,25.0,4593.0,Aluminium,9.75,23.2,No,No,Yes,Roadways,No,Working Class,No,07/08/15,07/07/15,"North Erica, WY 26114",976.49
fffe3200320033003000,Camilla Donley,0.57,6.0,4.0,58.0,Clay,5.86,13.65,No,Yes,Yes,,Yes,Wealthy,No,10/31/17,10/27/17,"North Kaitlyn, MT 92416",247.92
fffe3800340035003800,Andrew Corcoran,0.07,18.0,13.0,1475.0,Clay,6.1,14.63,No,No,Yes,Waterways,Yes,Working Class,No,02/04/15,01/31/15,"Rebeccatown, MT 58691",166.25
fffe3200300031003300,Brenda Hudson,0.09,21.0,15.0,35211.0,Brass,28.27,97.65,No,Yes,Yes,Airways,No,Wealthy,,10/05/18,10/05/18,"Yangfurt, ND 54495",791.99
fffe3700350031003600,Julie Derouen,0.14,16.0,7.0,2496.0,Bronze,7.66,17.01,Yes,No,Yes,Waterways,No,Working Class,No,07/01/19,07/01/19,APO AA 72248,185.61
fffe390034003900,Jimmy Martin,0.27,14.0,8.0,50483.0,Marble,111.95,80.12,Yes,No,Yes,Waterways,No,Working Class,Yes,06/08/18,06/08/18,"Torresville, DE 60022",765.4
fffe3900350033003600,Crystal Halford,0.66,14.0,8.0,3744.0,Bronze,20.44,18.41,No,Yes,No,Airways,No,Wealthy,Yes,01/18/19,01/22/19,"East Christinatown, KS 42144",443.78
fffe3100390036003400,Brandon Lee,0.76,23.0,13.0,16068.0,Bronze,145.08,98.27,No,No,No,Roadways,No,Working Class,No,12/31/17,01/01/18,"West Stevenmouth, NV 66148",2136.88
fffe3800300035003100,Cari Longhurst,0.5,11.0,8.0,1547.0,Bronze,6.12,17.19,Yes,No,Yes,Waterways,No,Working Class,No,10/20/17,10/18/17,"Oscarland, AZ 85995",303.2
fffe3200310035003400,Barbara Thompson,0.34,53.0,16.0,15119.0,Clay,45.51,88.73,No,No,No,Roadways,Yes,Wealthy,Yes,04/21/19,04/22/19,"North Cindy, NJ 46734",1214.04
fffe3800320038003000,Ada Wagoner,0.65,9.0,4.0,329.0,Bronze,5.65,24.31,Yes,No,No,Waterways,No,Wealthy,No,10/02/16,10/04/16,"Jamesshire, MA 38126",335.91
fffe3300370030003400,Zachary Lazenby,0.87,28.0,11.0,1415173.0,Stone,12222.32,64.55,No,No,Yes,Waterways,No,Working Class,Yes,11/18/16,11/22/16,"Davishaven, MN 44358",23656.62
fffe3200360030003800,Adam Emery,0.26,29.0,7.0,1104.0,Aluminium,4.76,20.25,No,No,No,Airways,No,Working Class,No,01/24/16,01/21/16,"Mooreville, CA 63868",192.77
fffe3200300030003600,Candice Arias,0.57,29.0,,340641.0,Stone,1561.0,34.64,No,No,No,,No,Working Class,No,01/28/16,01/27/16,"South David, IL 12928",3106.29
fffe3800360035003200,Robin Pruitt,0.19,25.0,16.0,3136649.0,Stone,1702.78,82.19,No,Yes,Yes,Roadways,No,Wealthy,No,11/20/17,11/22/17,"Susanland, MI 33351",-13392.75
fffe3500390036003900,Carol Guerin,0.16,28.0,21.0,1015.0,,5.0,24.05,No,No,No,,No,Working Class,No,03/30/18,03/28/18,"West Lee, HI 66886",176.89
fffe3100310033003000,Leon Berner,0.24,60.0,28.0,18548.0,Aluminium,14.87,27.46,No,No,No,,No,Working Class,,03/26/15,03/23/15,"Deborahland, SC 92892",352.11
fffe3900350033003600,Crystal Halford,0.66,14.0,8.0,3744.0,Bronze,20.44,18.41,No,Yes,No,Airways,No,Wealthy,Yes,01/18/19,01/22/19,"East Christinatown, KS 42144",443.78
fffe3400360034003500,Janette Davis,0.38,29.0,19.0,51086.0,Brass,235.36,37.23,Yes,No,No,Waterways,No,Wealthy,No,11/19/16,11/19/16,"Port Edward, TX 37710",-929.52
fffe3400390038003000,Betty Freiseis,0.57,30.0,27.0,14405551.0,Stone,7353.52,97.25,No,No,Yes,,No,Working Class,No,09/15/17,09/15/17,"Riveraton, RI 06922",176548.14
fffe3900320032003600,Michelle Javier,0.46,23.0,8.0,3215.0,Bronze,8.39,25.0,No,No,Yes,Waterways,No,Working Class,No,02/02/16,01/29/16,"Nicholsonton, DE 69134",461.54
fffe3300380032003700,Donald Mullins,,31.0,6.0,13168.0,Brass,12.93,83.01,No,Yes,No,Airways,No,Wealthy,No,03/14/18,03/11/18,"Reidberg, WI 43742",580.09
fffe3100330035003000,Harold Holly,,25.0,11.0,189314.0,Marble,334.69,60.63,Yes,No,No,,No,Wealthy,Yes,07/25/17,07/25/17,"Aguirrestad, MS 57337",1302.44
fffe3500320037003100,Dorothy Suggs,0.46,40.0,,4835604.0,Marble,24069.16,40.12,No,No,No,Waterways,Yes,Working Class,No,07/01/15,06/27/15,"Freemanland, FL 47151",-47523.2
fffe3500310035003300,Queen Scanlan,0.61,25.0,8.0,,Bronze,50.77,59.81,Yes,No,No,,No,Working Class,Yes,12/06/18,12/07/18,"Port Michelle, NJ 04982",1250.28
fffe3600330039003000,Gladys Currie,0.58,,4.0,36.0,Clay,6.41,11.55,No,No,Yes,,Yes,Working Class,No,10/24/15,10/20/15,"Lake Phyllis, KS 76268",225.18
fffe3700310033003100,Marguerite Lester,0.7,26.0,19.0,683.0,Wood,5.98,10.72,No,Yes,No,Airways,No,Wealthy,No,08/02/18,08/01/18,"Carterland, LA 81224",407.44
fffe3900350032003800,Michael Johnson,0.3,22.0,6.0,6266.0,Brass,20.43,94.56,No,No,No,Roadways,No,Working Class,No,05/15/16,05/15/16,"Holmeston, AR 26235",638.95
fffe320033003200,Frances Yost,0.55,3.0,3.0,107.0,Marble,5.43,13.43,No,Yes,No,Roadways,No,Working Class,,01/29/19,01/31/19,"East Tyroneside, GA 74218",203.37
fffe3400330033003900,Shawn Cramer,0.47,25.0,14.0,,Wood,3.18,10.36,Yes,Yes,No,,No,Wealthy,No,01/08/17,01/04/17,"Taylorshire, MO 49074",237.7
fffe350032003100,Paul Davis,0.63,8.0,4.0,5228.0,,8.7,68.79,No,No,No,,No,Wealthy,,03/28/16,03/29/16,"Daniellemouth, MT 22315",909.54
fffe3500370033003000,Charlie Montero,0.59,20.0,9.0,10514.0,,11.34,30.0,Yes,No,No,Waterways,No,Working Class,No,10/30/17,10/31/17,"Melissafurt, MA 09459",446.88
fffe3400310033003100,Andrew Compton,0.43,15.0,8.0,163.0,Wood,3.19,13.89,No,No,Yes,Roadways,No,Working Class,,04/22/17,04/19/17,"South Carloston, OH 25487",-182.93
fffe350037003300,Flor Holder,0.47,16.0,6.0,399.0,,4.47,23.5,No,No,Yes,,Yes,Working Class,Yes,12/25/18,12/29/18,"West Johnchester, NJ 18873",269.99
fffe3600350030003100,Gerald Glenn,0.92,17.0,8.0,522.0,Aluminium,3.66,15.11,No,Yes,No,Airways,No,Wealthy,No,08/28/16,08/27/16,"South Jessicamouth, MD 46313",508.83
fffe3300300036003600,Rhonda Chamberlain,0.15,35.0,14.0,2828.0,Aluminium,5.39,10.73,No,No,No,Roadways,No,Working Class,No,02/12/17,02/12/17,"East Samanthaberg, VA 98449",124.89
fffe3300370034003500,Arron Konowal,0.04,7.0,5.0,408.0,Brass,6.53,18.77,Yes,No,Yes,,No,Working Class,No,07/24/15,07/23/15,"Port Daniel, ID 40592",170.87
fffe390030003100,Dion Skidmore,0.2,14.0,8.0,,Brass,5.28,96.37,Yes,No,Yes,,No,Working Class,,07/25/16,07/25/16,"Clarkbury, NM 33029",572.47
fffe3200320030003600,Emory Pearson,,7.0,4.0,5065.0,Stone,20.5,28.59,No,Yes,Yes,Airways,No,Working Class,,04/27/17,04/28/17,"Fisherport, AZ 26077",419.6
fffe3800370033003600,Beverly Edwards,0.94,10.0,5.0,13736.0,Stone,21.82,47.57,No,No,No,Airways,No,Working Class,Yes,12/07/15,12/07/15,"Robertmouth, WA 24975",1029.29
fffe310031003200,Valarie Danielson,0.29,,11.0,2404.0,Clay,7.58,16.59,Yes,No,No,Waterways,Yes,Working Class,No,11/28/16,11/24/16,APO AP 86017,233.23
fffe3400370035003300,Deborah Goldberg,0.42,8.0,,259.0,,6.53,12.73,No,No,No,Roadways,Yes,Working Class,,11/19/16,11/22/16,"East Laurafort, WI 41699",155.78
fffe3600380038003500,William Clevenger,0.11,26.0,11.0,1745.0,Aluminium,4.83,17.48,No,No,Yes,Roadways,No,Working Class,No,03/23/17,03/19/17,"Karenberg, KS 28504",172.55
fffe3800370032003400,Phillip Hartis,0.29,46.0,14.0,1173.0,Aluminium,4.07,12.34,Yes,No,No,Airways,No,Working Class,No,01/11/15,01/11/15,"New Debbieville, NJ 55450",169.31
fffe3600380033003500,Ronald Toy,0.19,40.0,16.0,100032.0,Brass,127.31,88.48,No,No,No,Airways,No,Working Class,Yes,05/09/18,05/06/18,FPO AA 81394,1250.05
fffe3600350036003900,Jerry Williams,0.23,16.0,6.0,901.0,Clay,5.1,10.44,Yes,No,Yes,Airways,Yes,Wealthy,Yes,04/26/15,04/22/15,"Billystad, WY 02677",230.32
fffe3600330036003500,Bruce Berg,0.46,15.0,7.0,223.0,Wood,6.63,11.24,Yes,No,Yes,Waterways,No,Working Class,Yes,12/02/18,12/06/18,"Davidsonfurt, WY 09975",190.53
fffe340035003700,John Childress,0.92,24.0,15.0,,Stone,20725.24,44.28,No,Yes,Yes,Airways,No,Working Class,No,10/11/17,10/13/17,"West Emily, WA 10826",229512.14
fffe3200390033003600,James Stephens,0.52,38.0,11.0,2272.0,Aluminium,7.14,23.94,Yes,No,No,,No,Working Class,Yes,08/07/17,08/03/17,"Lake Carlos, ID 37559",512.58
fffe3400320037003400,Frank Robinson,0.48,,22.0,173824.0,Brass,334.85,64.34,No,No,Yes,Roadways,No,Working Class,Yes,07/12/19,07/08/19,"West Ashley, WV 17556",3421.82
fffe3600320039003400,George Harter,0.82,9.0,4.0,,,9.01,38.85,Yes,Yes,No,,No,Wealthy,No,06/25/17,06/25/17,"Pamelaton, IL 54446",-2270.87
fffe3400360030003800,Jean Daub,,18.0,11.0,244.0,Wood,4.81,18.96,No,No,Yes,,No,Working Class,No,03/23/19,03/27/19,"East Kyle, OK 56857",193.81
fffe3900320033003000,Kyung Carmody,0.5,39.0,6.0,1465.0,Aluminium,5.92,18.92,Yes,No,Yes,Waterways,No,Working Class,No,01/09/15,01/09/15,"Castanedaville, IA 46218",337.92
fffe3100380031003800,Jonathan Cobb,0.42,15.0,,97197.0,,35.81,76.37,Yes,Yes,Yes,Airways,No,Wealthy,No,07/12/18,07/13/18,"Dawnmouth, LA 43444",1680.18
fffe3700390036003300,Donna Morger,0.7,8.0,4.0,146.0,Aluminium,4.31,21.2,Yes,No,No,Airways,No,Working Class,Yes,08/01/19,07/29/19,"East Ashleyberg, KS 30131",323.84
fffe3600330034003200,Billy Mayer,,28.0,14.0,4267.0,Clay,6.7,11.97,No,No,No,Airways,Yes,Working Class,Yes,12/26/18,12/26/18,"Jacobberg, OK 98283",177.95
fffe3700360036003900,Carol Smith,0.13,28.0,11.0,1043.0,Aluminium,6.48,10.54,No,No,No,Waterways,No,Wealthy,Yes,07/27/16,07/27/16,"Mirandaview, TN 85107",127.56
fffe330030003000,Sara Vanhouten,0.94,,2.0,12.0,,5.8,13.0,Yes,No,Yes,Waterways,No,Working Class,Yes,12/27/16,12/25/16,"South Ericachester, PA 34593",293.89
fffe3300300030003900,Patricia Johnson,1.0,33.0,11.0,1564.0,Aluminium,8.52,13.03,No,No,Yes,Airways,No,Working Class,No,10/25/17,10/21/17,"East Darryl, NC 11254",2999.42
fffe3400390033003700,Ruby Mendez,0.41,43.0,32.0,53118478.0,Stone,135878.04,70.4,Yes,No,Yes,Waterways,No,Working Class,Yes,06/13/17,06/17/17,"Saraburgh, MN 17217",221014.39
fffe3700360033003600,Jason Torrey,0.04,20.0,16.0,589.0,Wood,4.77,13.5,Yes,Yes,Yes,Airways,No,Working Class,No,06/03/19,06/07/19,"East Thomaston, KY 41880",-125.19
fffe3600380030003000,Kenneth Kessler,0.97,7.0,5.0,39.0,Wood,5.21,23.7,Yes,Yes,Yes,Airways,No,Working Class,No,12/13/16,12/17/16,"Smithfort, MN 33724",500.74
fffe360037003500,Darius Underwood,0.71,11.0,8.0,4373.0,Brass,24.57,10.0,No,Yes,No,Airways,No,Wealthy,Yes,12/23/18,12/23/18,"North Mary, MI 49599",460.58
fffe3200370035003600,Neil Ramon,,4.0,4.0,56.0,Bronze,6.84,19.52,No,No,No,Roadways,No,Wealthy,No,02/28/19,02/25/19,"East Kayla, IN 26709",-166.08
fffe3500330035003600,Brandy Jones,0.29,42.0,11.0,1820339.0,Marble,2607.78,35.67,Yes,No,No,,Yes,Wealthy,No,04/11/17,04/09/17,"Christophermouth, AK 41791",10511.35
fffe3900380035003400,Dee Santiago,0.23,22.0,7.0,6720.0,Brass,5.67,88.98,Yes,Yes,No,Airways,No,Working Class,No,04/18/16,04/20/16,"Port Chelsea, TN 99890",596.13
fffe310036003500,Stephanie Gorsky,,18.0,7.0,256.0,Wood,5.59,12.76,No,No,No,Roadways,No,Working Class,,07/04/19,07/03/19,"Watsonside, MI 14172",178.77
fffe3400380039003500,Janet Hawkins,0.63,33.0,,84689.0,Brass,311.59,92.11,No,No,No,Roadways,No,Wealthy,No,12/13/18,12/14/18,"Millerville, HI 84510",3297.0
fffe3900330030003000,Paul Hart,0.91,7.0,4.0,2655.0,Marble,17.33,10.03,No,No,Yes,Roadways,No,Working Class,No,08/29/15,09/01/15,"Joshuastad, NC 89927",266.23
fffe3700300032003000,Christopher White,0.39,48.0,14.0,594.0,Wood,3.88,12.94,No,No,Yes,Roadways,No,Working Class,No,06/30/16,07/04/16,"West Jason, CO 96087",188.12
fffe3100310037003500,Mary Parent,0.52,31.0,10.0,725.0,Wood,3.82,10.64,No,No,Yes,,No,Wealthy,No,03/28/16,03/26/16,"Vaughnland, AZ 12672",252.23
